image_name,hue,saturation,value,body_proportion_1,body_proportion_2,body_proportion_3
1269.jpg,12.526682134570764,106.28538283062645,184.22041763341068,0.6483245,1.9019269,0.60667664
127.jpg,9.416666666666668,122.2388888888889,147.53333333333333,0.7664314,1.0442106,0.5661132
1274.jpg,12.486746987951808,82.50361445783133,222.33253012048195,0.7475571,1.7828119,0.57222736
1277.jpg,9.595238095238097,98.46904761904763,169.6761904761905,0.6368275,1.7490996,0.61093795
128.jpg,9.59840425531915,125.875,145.40425531914894,0.5907772,1.6306046,0.62862355
1280.jpg,10.688725490196079,97.57843137254902,151.68872549019608,0.65939933,1.6350955,0.6026277
1283.jpg,10.644736842105264,95.87105263157895,142.1,0.64155114,1.6895703,0.60918
1286.jpg,10.953727506426734,107.6503856041131,125.01799485861181,0.7573091,1.6867987,0.56905186
1289.jpg,11.029038112522686,93.6043557168784,159.8366606170599,0.6105503,1.5485595,0.62090576
1295.jpg,10.852380952380953,118.78095238095239,155.85476190476192,0.7297154,1.6937588,0.57812977
1298.jpg,9.704615384615385,91.21230769230769,193.65846153846155,0.6057145,1.738607,0.62277573
130.jpg,11.223719676549866,108.74393530997305,166.02695417789758,0.7034516,1.8381464,0.5870434
1300.jpg,11.358916478555305,104.11738148984197,176.1670428893905,0.60588664,1.5892601,0.622709
1307.jpg,9.23913043478261,102.09782608695652,200.58423913043478,0.6285782,1.5798258,0.6140325
1312.jpg,10.851581508515816,133.27980535279806,165.42822384428223,0.59982675,1.75137,0.6250677
1316.jpg,10.746835443037973,126.85443037974683,165.95569620253164,0.58235204,1.7168818,0.63197064
1318.jpg,12.689440993788821,125.56107660455487,173.6128364389234,0.60568535,1.5666358,0.62278706
1321.jpg,9.729166666666666,97.5390625,168.109375,0.58697724,2.0624104,0.63012874
1327.jpg,7.8495821727019495,109.27298050139275,183.04735376044567,0.5841553,1.438061,0.6312512
133.jpg,10.192660550458715,107.96941896024465,174.07951070336392,0.66745293,1.6527673,0.5997171
1330.jpg,10.9126213592233,137.05582524271844,121.94660194174756,0.5900166,1.5328668,0.6289243
1332.jpg,10.871559633027523,114.5619266055046,182.28211009174314,0.66012794,1.7045351,0.60236317
1336.jpg,9.015974440894569,95.15974440894568,151.65814696485623,0.5601133,1.5936785,0.64097905
1339.jpg,9.878306878306878,85.21428571428571,175.15608465608466,0.56273013,1.6077085,0.6399058
1342.jpg,10.024208566108008,70.05959031657356,212.51210428305401,0.6778272,1.587518,0.59600896
1348.jpg,9.657836644591612,109.86754966887418,126.43487858719647,0.64290106,1.5019224,0.6086794
1351.jpg,10.975830815709969,118.55287009063444,159.607250755287,0.5738631,1.5767431,0.63537925
1355.jpg,10.850666666666667,112.47466666666666,179.23466666666667,0.61438394,1.5686551,0.6194313
1363.jpg,9.840540540540541,103.20540540540541,186.6864864864865,0.66759974,1.6684618,0.59966433
1367.jpg,10.19047619047619,117.66165413533834,171.8345864661654,0.6048663,1.6388161,0.6231049
1370.jpg,9.925512104283055,126.6852886405959,156.0875232774674,0.5662248,1.6011341,0.6384779
1373.jpg,9.980676328502415,104.5072463768116,189.57971014492753,0.6100053,1.48348,0.621116
1374.jpg,9.29810298102981,112.53116531165311,173.8861788617886,0.66889626,1.6717508,0.5991984
1375.jpg,9.212927756653992,87.94296577946768,191.36121673003802,0.6498691,1.877453,0.60610867
1377.jpg,9.395104895104895,87.58041958041959,191.9090909090909,0.6784246,1.8568686,0.5957968
1380.jpg,9.580508474576272,106.14194915254237,195.07203389830508,0.5324495,1.591431,0.6525501
1382.jpg,11.004938271604939,104.42469135802469,173.49382716049382,0.57874304,1.7876562,0.6334153
1386.jpg,10.779126213592232,106.64805825242718,170.86893203883494,0.61952937,1.6212851,0.61746335
1389.jpg,10.581140350877192,112.61622807017544,162.65131578947367,0.67327833,1.6225992,0.5976292
1402.jpg,12.238095238095237,93.05513784461152,192.671679197995,0.69118804,1.5877041,0.5913003
1405.jpg,9.580174927113703,101.93002915451895,182.53061224489795,0.57674897,1.7473404,0.63421637
1410.jpg,12.591101694915254,114.25635593220339,190.1737288135593,0.6974399,1.6881748,0.5891225
1414.jpg,10.46749226006192,119.5232198142415,152.4829721362229,0.6368486,1.645186,0.6109301
1418.jpg,11.071161048689138,119.53558052434457,159.16479400749063,0.63078743,1.8077824,0.61320066
142.jpg,12.629237288135593,94.02966101694915,194.51271186440678,0.59212244,1.2617577,0.6280924
1421.jpg,11.681603773584905,131.4009433962264,175.0495283018868,0.78387475,1.6499383,0.5605775
1425.jpg,11.232558139534884,106.81395348837209,194.08139534883722,0.7084506,1.7931812,0.58532566
1430.jpg,12.774271844660193,97.21844660194174,200.80097087378638,0.706625,1.6686014,0.5859518
1431.jpg,10.924281984334204,98.8798955613577,199.26109660574411,0.651279,1.7050498,0.6055912
1432.jpg,11.34,84.85555555555555,204.99333333333334,0.59892637,0.7549934,0.6254197
1440.jpg,11.067750677506774,125.52845528455285,160.30623306233062,0.5373211,1.5664672,0.6504822
1443.jpg,9.167755991285404,105.42919389978215,127.3050108932462,0.63154805,1.4604737,0.61291486
145.jpg,10.8585086042065,107.36711281070745,190.5774378585086,0.543137,1.6353375,0.64803064
1450.jpg,10.809523809523808,111.83597883597884,178.03968253968253,0.64131844,1.7929754,0.6092663
1455.jpg,10.115384615384615,115.76666666666667,177.54102564102564,0.6730375,1.6868473,0.5977152
1458.jpg,10.392324093816631,108.11513859275053,182.93816631130065,0.63744926,1.7507187,0.610706
1461.jpg,10.772853185595569,98.97783933518005,177.8725761772853,0.61270183,1.7979846,0.62007743
1464.jpg,10.3743961352657,97.243961352657,182.39371980676327,0.64379317,1.5900191,0.608349
1469.jpg,10.300911854103344,87.73860182370821,197.9452887537994,0.6205825,1.477266,0.6170621
1472.jpg,9.674008810572689,101.39647577092512,172.7466960352423,0.64846295,1.4089111,0.6066257
1475.jpg,10.071264367816092,102.25057471264368,173.91954022988506,0.64197445,1.7213812,0.6090229
148.jpg,11.35234899328859,130.91107382550337,179.86744966442953,0.5706104,1.6828456,0.63669515
1482.jpg,12.40102827763496,97.37275064267351,199.88431876606683,0.6463837,1.6413745,0.60739183
1483.jpg,11.292725679228747,124.95267309377739,155.57931638913234,1.8711165,1.6912607,0.34829655
1485.jpg,10.950437317784257,124.42565597667638,161.7201166180758,0.6538533,1.739167,0.6046486
1492.jpg,10.766990291262134,86.37378640776699,185.20388349514562,0.5904752,1.676382,0.62874293
1496.jpg,11.176923076923076,119.37692307692308,191.58461538461538,0.6935601,1.6090019,0.5904721
15.jpg,12.73975903614458,95.68915662650603,198.50843373493979,0.7019795,1.5110196,0.5875511
1500.jpg,10.636581469648561,123.33865814696485,177.75958466453673,2.2260237,1.6910629,0.30997914
1507.jpg,11.138519924098672,108.17267552182163,178.94307400379506,0.52845013,1.2361311,0.65425754
1508.jpg,11.025445292620866,98.45547073791349,191.21374045801528,0.6348479,1.2085726,0.6116777
1511.jpg,9.953757225433526,104.15895953757224,184.9277456647399,0.60545087,1.6380671,0.62287796
1513.jpg,10.942184154175589,121.17130620985012,180.07066381156318,0.6673784,1.9016956,0.59974384
1514.jpg,11.259656652360515,118.47854077253218,178.60944206008583,0.5486207,0.8049556,0.6457359
1515.jpg,11.181434599156118,103.5042194092827,195.67932489451476,0.6479118,1.9770947,0.60682863
1516.jpg,10.246376811594203,106.34299516908212,181.4855072463768,0.633802,1.5351667,0.61206925
1519.jpg,9.678947368421053,103.10526315789474,182.81578947368422,0.6535497,1.6582499,0.6047596
152.jpg,11.175059952038369,129.43165467625897,180.56354916067144,0.5242028,1.6487743,0.65608066
1524.jpg,11.071942446043165,104.77937649880096,177.4556354916067,0.5669949,1.6569905,0.63816416
1526.jpg,10.700787401574804,101.38582677165354,178.51811023622048,5.909015,1.6163013,0.14473842
1529.jpg,10.82563025210084,110.5252100840336,170.031512605042,0.6395639,1.7001009,0.60991824
1531.jpg,10.886524822695035,109.17966903073285,174.93617021276594,0.59737504,1.5835614,0.62602705
1536.jpg,10.959550561797753,102.7932584269663,184.3303370786517,0.6610713,1.5578941,0.6020211
1540.jpg,10.383033419023135,102.5706940874036,176.76863753213365,0.609371,1.6409509,0.6213608
1547.jpg,11.841075794621027,91.26405867970661,221.31784841075793,0.7557659,1.8168063,0.569552
1556.jpg,10.427807486631016,110.12032085561496,188.28877005347593,0.7169484,1.5474148,0.5824287
156.jpg,6.850526315789473,88.78105263157894,195.81473684210525,0.76664233,1.6876237,0.5660456
1561.jpg,11.790322580645162,93.64193548387097,216.49032258064517,0.7639938,1.7450477,0.5668954
1567.jpg,9.528868360277135,99.01154734411085,200.34411085450347,0.5938518,1.6312696,0.6274109
1573.jpg,10.398921832884097,100.64690026954179,157.42587601078168,0.58271676,1.5691711,0.631825
1580.jpg,10.76595744680851,88.81063829787234,192.331914893617,0.5598062,1.7230054,0.6411053
1582.jpg,9.637837837837838,90.24594594594595,190.3837837837838,0.5533344,1.6265533,0.64377636
1586.jpg,9.469262295081968,124.7110655737705,163.28688524590166,0.63822854,1.5925059,0.61041546
1596.jpg,10.656891495601172,121.89149560117302,157.03225806451613,0.6829695,1.7542913,0.59418786
160.jpg,10.78719397363465,114.12994350282486,182.79472693032014,0.6958203,1.564637,0.58968514
1600.jpg,11.345622119815669,122.55069124423963,189.77188940092165,0.6193246,1.5908766,0.6175414
1603.jpg,12.420749279538905,107.27665706051873,212.04034582132564,0.56691664,1.6674331,0.63819605
1606.jpg,11.19047619047619,104.13032581453633,182.61904761904762,0.66099393,1.5100642,0.6020491
1608.jpg,10.047477744807122,100.90801186943621,171.35311572700297,0.5268272,1.8550161,0.65495294
1612.jpg,12.34096109839817,103.46681922196797,208.66819221967964,0.65510476,1.724991,0.60419136
1614.jpg,9.845714285714285,104.78,166.68,0.50490075,1.6718678,0.66449565
1617.jpg,9.729257641921397,108.99563318777292,164.41484716157206,0.5392981,1.794398,0.64964676
1621.jpg,10.36574074074074,124.41203703703702,186.03009259259258,0.64631325,1.9093099,0.6074178
1625.jpg,10.204225352112676,127.72065727699531,182.45305164319248,0.574674,1.8498948,0.6350521
1630.jpg,11.094850948509485,125.48509485094851,141.59349593495935,0.49478823,1.6861185,0.6689911
1641.jpg,12.657142857142857,96.86593406593407,194.11648351648353,0.56413287,1.6045368,0.6393319
1644.jpg,10.82367758186398,103.72544080604534,196.2241813602015,0.5504473,1.4977728,0.6449752
1647.jpg,10.217494089834515,125.84633569739952,147.5744680851064,0.6159248,1.5888488,0.6188407
165.jpg,10.980276134122288,121.4319526627219,174.83234714003945,0.71134585,1.7671382,0.58433545
1654.jpg,12.04029304029304,102.4010989010989,174.4065934065934,0.59499574,1.424474,0.62696093
1672.jpg,10.708333333333334,120.07291666666667,177.5625,0.58132905,1.6681857,0.6323794
1676.jpg,11.698795180722891,119.77710843373495,168.00602409638554,0.5457653,1.7690296,0.6469288
168.jpg,8.746928746928747,90.22604422604422,148.5036855036855,0.6424628,0.27643928,0.60884184
1683.jpg,10.149700598802395,96.17365269461078,182.72754491017966,0.5829446,1.7347541,0.6317341
1687.jpg,11.705729166666666,102.20052083333333,199.46614583333331,0.6602004,1.7154248,0.6023369
1698.jpg,9.053613053613054,109.61538461538461,165.48951048951048,0.59383595,1.487665,0.62741715
1701.jpg,9.418960244648318,89.47400611620795,177.07645259938838,0.6095568,1.5471512,0.621289
1704.jpg,10.751046025104602,128.2928870292887,179.69665271966525,0.667029,1.7370155,0.5998696
1708.jpg,10.971204188481677,88.7041884816754,214.57591623036652,0.7163634,1.7774185,0.5826272
1713.jpg,9.080310880829016,107.7279792746114,176.97668393782385,0.73034275,1.5370913,0.5779202
172.jpg,10.59903381642512,101.21497584541062,170.65458937198068,0.64458466,1.759142,0.60805625
1723.jpg,11.75886524822695,126.79905437352245,178.39716312056737,0.5608554,1.6976844,0.6406743
1728.jpg,10.036781609195403,103.89655172413794,167.25057471264367,0.5407613,1.9169575,0.6490298
1729.jpg,9.90084388185654,116.09071729957805,154.00210970464133,0.640942,1.7244684,0.60940605
1734.jpg,10.272076372315036,110.16945107398568,169.57040572792363,0.6463003,1.7400106,0.60742253
1743.jpg,10.43132530120482,126.90361445783134,170.4,0.6787986,1.7171067,0.5956641
1747.jpg,12.339449541284404,74.19266055045871,212.2079510703364,0.567758,1.5886575,0.6378535
175.jpg,11.707070707070708,96.67070707070707,214.36565656565656,0.48395857,1.8184137,0.67387325
1750.jpg,12.36061381074169,86.57289002557546,206.48081841432227,0.57277673,1.4495718,0.6358181
1753.jpg,13.020089285714285,84.60044642857143,220.14285714285714,0.71220446,1.7849576,0.58404243
1757.jpg,13.547563805104408,79.25058004640371,222.01160092807424,0.7136035,1.7713623,0.58356553
1758.jpg,11.670103092783505,130.1778350515464,175.06958762886597,0.66799456,1.6876037,0.59952235
1759.jpg,11.90167865707434,140.6954436450839,176.81294964028777,0.5802504,1.5206037,0.63281107
1760.jpg,11.794270833333332,130.390625,183.92447916666666,0.6404627,1.5332724,0.6095841
1761.jpg,12.0,128.1240105540897,180.04749340369392,0.676382,1.617286,0.59652275
1763.jpg,12.14004914004914,129.1007371007371,185.49631449631448,0.645125,1.0725081,0.6078566
1765.jpg,9.58682634730539,105.45508982035929,162.32634730538922,0.49029994,1.6251255,0.6710059
1768.jpg,9.666666666666666,103.97935103244838,165.63716814159292,0.5390297,1.4679164,0.64976
1771.jpg,10.606976744186046,95.15813953488372,157.56046511627906,0.5125441,1.6720983,0.66113776
1774.jpg,11.392550143266476,102.61318051575931,208.72206303724928,0.640957,1.7054383,0.6094005
1778.jpg,10.601466992665037,120.86552567237163,150.53300733496332,0.6238598,1.4833279,0.6158167
178.jpg,9.909722222222221,119.53703703703702,172.53703703703704,0.6287598,1.6800827,0.6139641
1781.jpg,10.971264367816092,83.96264367816092,189.10632183908046,0.70953983,1.6226826,0.5849527
1791.jpg,10.034391534391533,100.17724867724867,175.021164021164,0.66185355,1.6484274,0.6017378
1796.jpg,8.120567375886525,86.23167848699764,186.31205673758865,0.528876,1.6006341,0.65407526
1803.jpg,9.978395061728394,104.37962962962962,167.79629629629628,0.6755157,1.8316945,0.5968312
1805.jpg,11.655502392344497,107.13636363636363,195.67224880382776,0.6109123,1.6157444,0.6207662
